code,school,previous_prom,education_form,specialization,romanian_level,native_subject,extra_language,extra_language_grades,mandatory_subject,chosen_subject,tic,avg,passed,native_level,county,year,full_school_name,city,medium,school_code,name_hu,city_ro,city_hu,county_ro,county_hu,school_type,mandatory_grade_initial,mandatory_grade_final,mandatory_grade_contestation,chosen_grade_initial,chosen_grade_final,chosen_grade_contestation,romanian_grade_initial,romanian_grade_final,romanian_grade_contestation,native_grade_initial,native_grade_final,native_grade_contestation,nationality,specialization_type
MS1367963,Joseph Haltrich,False,Zi,Filologie,Avansat,,Engleza,B1-B1-B1-B1-B1,Istorie,Geografie,Experimentat,6.8,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,7.1,7.1,0,7.4,7.4,0,5.9,5.9,0,0.0,0.0,0,Romana,Uman
MS1367878,Joseph Haltrich,False,Zi,Matematica-Informatica,Avansat,,Engleza,B2-B2-B2-B2-B2,Matematica,Informatica C/C++,Experimentat,6.733333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,6.65,6.65,0,6.6,6.6,0,6.95,6.95,0,0.0,0.0,0,Romana,Real
MS1368017,Joseph Haltrich,False,Zi,Filologie,Mediu,,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Avansat,6.716666666666666,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,6.05,6.05,0,8.35,8.35,0,5.75,5.75,0,0.0,0.0,0,Romana,Uman
MS1294396,Joseph Haltrich,True,Zi,Stiinte Ale Naturii,Experimentat,,Engleza,A2-A2-B2-B1-B1,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Mediu,6.633333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,6.6,6.6,0,6.7,6.7,0,6.6,6.6,0,0.0,0.0,0,Romana,Real
MS1367998,Joseph Haltrich,False,Zi,Filologie,Avansat,,Engleza,B1-B1-B1-B1-B1,Istorie,Sociologie,Experimentat,6.616666666666667,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.1,5.1,0,7.7,7.7,0,7.05,7.05,0,0.0,0.0,0,Romana,Uman
MS1367974,Joseph Haltrich,False,Zi,Filologie,Avansat,,Engleza,,Istorie,Geografie,Experimentat,6.583333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,7.05,7.05,0,7.4,7.4,0,5.3,5.3,0,0.0,0.0,0,Romana,Uman
MS1340428,Joseph Haltrich,False,Zi,Matematica-Informatica,Avansat,Germana,Engleza,,Matematica,Biologie Vegetala Si Animala,Avansat,6.6000000000000005,2,Avansat,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,6.45,6.45,0,6.1,6.1,0,7.25,7.25,0,5.8,5.8,0,Germana,Real
MS1367958,Joseph Haltrich,False,Zi,Filologie,Mediu,,Engleza,B1-B1-B1-B1-B1,Istorie,Geografie,Experimentat,6.383333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,6.95,6.95,0,6.5,6.5,0,5.7,5.7,0,0.0,0.0,0,Romana,Uman
MS1367945,Joseph Haltrich,False,Zi,Stiinte Ale Naturii,Avansat,,Engleza,B1-B1-B1-B1-B1,Matematica,Biologie Vegetala Si Animala,Experimentat,6.366666666666667,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,6.9,6.9,0,5.6,5.6,0,6.6,6.6,0,0.0,0.0,0,Romana,Real
MS1368147,Joseph Haltrich,False,Zi,Filologie,Mediu,Germana,Engleza,,Istorie,Geografie,Avansat,6.816666666666666,2,Mediu,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.8,5.8,0,7.1,7.1,0,7.55,7.55,0,5.0,5.0,0,Germana,Uman
MS1368132,Joseph Haltrich,False,Zi,Filologie,Mediu,Germana,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Experimentat,6.583333333333333,2,Mediu,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.2,5.2,0,7.65,7.65,0,6.9,6.9,0,5.5,5.5,0,Germana,Uman
MS1367917,Joseph Haltrich,False,Zi,Stiinte Ale Naturii,Experimentat,,Engleza,B2-B2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Experimentat,6.233333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.0,5.0,0,6.25,6.25,0,7.45,7.45,0,0.0,0.0,0,Romana,Real
MS1052305,Joseph Haltrich,True,Zi,Matematica-Informatica,Mediu,,Engleza,B2-B2-B2-B2-B2,Matematica,Informatica C/C++,Experimentat,6.1499999999999995,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,6.0,6.0,0,6.0,6.0,0,6.45,6.45,0,0.0,0.0,0,Romana,Real
MS1367954,Joseph Haltrich,False,Zi,Filologie,Mediu,,Engleza,B1-B1-B1-B1-B1,Istorie,Geografie,Avansat,6.133333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.05,5.05,0,7.55,7.55,0,5.8,5.8,0,0.0,0.0,0,Romana,Uman
MS1368003,Joseph Haltrich,False,Zi,Filologie,Mediu,,Engleza,A2-A2-A2-A2-A2,Istorie,Geografie,Experimentat,6.133333333333334,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.45,5.45,0,6.9,6.9,0,6.05,6.05,0,0.0,0.0,0,Romana,Uman
MS1368055,Joseph Haltrich,False,Zi,Filologie,Mediu,Germana,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Mediu,6.133333333333333,2,Avansat,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,6.0,6.0,0,7.05,7.05,0,5.35,5.35,0,6.0,6.0,0,Germana,Uman
MS1368152,Joseph Haltrich,False,Zi,Filologie,Avansat,Germana,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Avansat,6.283333333333334,2,Mediu,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.55,5.55,0,6.9,6.9,0,6.4,6.4,0,5.2,5.2,0,Germana,Uman
MS1368020,Joseph Haltrich,False,Zi,Filologie,Mediu,,Engleza,B1-B1-B1-B1-B1,Istorie,Sociologie,Avansat,6.0,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.1,5.1,0,6.4,6.4,0,6.5,6.5,0,0.0,0.0,0,Romana,Uman
MS1368057,Joseph Haltrich,False,Zi,Filologie,Mediu,Germana,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Avansat,6.116666666666667,2,Mediu,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.75,5.75,0,6.6,6.6,0,6.0,6.0,0,5.6,5.6,0,Germana,Uman
MS1118252,Joseph Haltrich,True,Zi,Filologie,Mediu,,Engleza,A1-A1-A1-A1-A1,Istorie,Geografie,Avansat,5.949999999999999,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.1,5.1,0,7.55,7.55,0,5.2,5.2,0,0.0,0.0,0,Romana,Uman
MS1367942,Joseph Haltrich,False,Zi,Stiinte Ale Naturii,Avansat,,Engleza,B2-B2-B2-B2-B2,Matematica,Biologie Vegetala Si Animala,Avansat,5.95,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.55,5.55,0,6.45,6.45,0,5.85,5.85,0,0.0,0.0,0,Romana,Real
MS1294324,Joseph Haltrich,True,Zi,Matematica-Informatica,Avansat,,Engleza,B1-A2-B1-B1-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Avansat,5.883333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.35,5.35,0,7.1,7.1,0,5.2,5.2,0,0.0,0.0,0,Romana,Real
MS1368001,Joseph Haltrich,False,Zi,Filologie,Mediu,,Engleza,A2-A2-A2-A2-A2,Istorie,Geografie,Avansat,5.883333333333334,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.7,5.7,0,6.65,6.65,0,5.3,5.3,0,0.0,0.0,0,Romana,Uman
MS1294345,Joseph Haltrich,True,Zi,Stiinte Ale Naturii,Avansat,,Engleza,A2-A2-A2-A2-A1,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Avansat,5.866666666666666,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.1,5.1,0,5.8,5.8,0,6.7,6.7,0,0.0,0.0,0,Romana,Real
MS1368128,Joseph Haltrich,False,Zi,Filologie,Mediu,Germana,Engleza,B1-B1-B1-B1-B1,Istorie,Geografie,Mediu,5.983333333333333,2,Mediu,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.0,5.0,0,7.75,7.75,0,5.2,5.2,0,5.0,5.0,0,Germana,Uman
MS1367948,Joseph Haltrich,False,Zi,Stiinte Ale Naturii,Avansat,,Engleza,A2-A2-A2-A2-A2,Matematica,Biologie Vegetala Si Animala,Experimentat,5.7,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.95,5.95,0,5.3,5.3,0,5.85,5.85,0,0.0,0.0,0,Romana,Real
MS754278,Joseph Haltrich,True,Zi,Matematica-Informatica,Avansat,,Engleza,A2-B1-A1-B1-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Incepator,5.466666666666666,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.15,5.15,0,6.25,6.25,0,5.0,5.0,0,0.0,0.0,0,Romana,Real
MS1367969,Joseph Haltrich,False,Zi,Filologie,Mediu,,Engleza,B1-B1-B1-B1-B1,Istorie,Sociologie,Avansat,5.383333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.25,5.25,0,5.9,5.9,0,5.0,5.0,0,0.0,0.0,0,Romana,Uman
MS1117148,Joseph Haltrich,True,Zi,Stiinte Ale Naturii,Mediu,,Engleza,A1-A1-A1-A1-A1,Matematica,Biologie Vegetala Si Animala,Avansat,4.116666666666667,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,3.95,3.95,0,3.0,3.0,0,5.4,5.4,0,0.0,0.0,0,Romana,Real
MS1294352,Joseph Haltrich,True,Zi,Stiinte Ale Naturii,Experimentat,,Engleza,A2-A2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Avansat,5.633333333333334,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,4.2,4.2,0,5.9,5.9,0,6.8,6.8,0,0.0,0.0,0,Romana,Real
MS1294377,Joseph Haltrich,True,Zi,Stiinte Ale Naturii,Avansat,,Engleza,A2-A2-A2-B1-B1,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Mediu,4.8,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,3.25,3.25,0,5.35,5.35,0,5.8,5.8,0,0.0,0.0,0,Romana,Real
MS1308426,Joseph Haltrich,True,Zi,Filologie,Experimentat,Germana,Engleza,B1-B1-B2-B2-B2,Istorie,Geografie,Mediu,4.8999999999999995,2,Mediu,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,3.8,3.8,0,5.9,5.9,0,5.0,5.0,0,5.25,5.25,0,Germana,Uman
MS1308513,Joseph Haltrich,True,Zi,Stiinte Ale Naturii,Avansat,,Engleza,B1-A2-B2-B2-B2,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Avansat,4.716666666666667,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,3.4,3.4,0,5.0,5.0,0,5.75,5.75,0,0.0,0.0,0,Romana,Real
MS1362250,Joseph Haltrich,False,Zi,Matematica-Informatica,Mediu,,Engleza,B1-B1-B1-B1-B1,Matematica,Biologie Vegetala Si Animala,Experimentat,3.5,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,2.1,2.1,0,3.0,3.0,0,5.4,5.4,0,0.0,0.0,0,Romana,Real
MS1367857,Joseph Haltrich,False,Zi,Matematica-Informatica,Avansat,,Engleza,B1-B1-B1-B1-B1,Matematica,Informatica C/C++,Experimentat,5.416666666666667,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,6.55,6.55,0,5.55,5.55,0,4.15,4.15,0,0.0,0.0,0,Romana,Real
MS1367873,Joseph Haltrich,False,Zi,Matematica-Informatica,Avansat,,Engleza,B1-B1-B1-B1-B1,Matematica,Informatica C/C++,Experimentat,5.033333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,6.6,6.6,0,3.5,3.5,0,5.0,5.0,0,0.0,0.0,0,Romana,Real
MS1367874,Joseph Haltrich,False,Zi,Matematica-Informatica,Avansat,,Engleza,B2-B2-B2-B2-B2,Matematica,Informatica C/C++,Experimentat,4.566666666666666,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,4.5,4.5,0,3.0,3.0,0,6.2,6.2,0,0.0,0.0,0,Romana,Real
MS1367877,Joseph Haltrich,False,Zi,Matematica-Informatica,Mediu,,Engleza,A1-A1-A1-A1-A1,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Avansat,2.7833333333333337,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,1.6,1.6,0,2.45,2.45,0,4.3,4.3,0,0.0,0.0,0,Romana,Real
MS1367879,Joseph Haltrich,False,Zi,Matematica-Informatica,Experimentat,,Engleza,B2-B2-B2-B2-B2,Matematica,Informatica C/C++,Experimentat,3.966666666666667,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,1.0,1.0,0,5.25,5.25,0,5.65,5.65,0,0.0,0.0,0,Romana,Real
MS1367881,Joseph Haltrich,False,Zi,Matematica-Informatica,Experimentat,,Engleza,B1-B1-B1-B1-B1,Matematica,Informatica C/C++,Experimentat,5.733333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.45,5.45,0,3.8,3.8,0,7.95,7.95,0,0.0,0.0,0,Romana,Real
MS1367919,Joseph Haltrich,False,Zi,Stiinte Ale Naturii,Avansat,,Engleza,B1-B1-B1-B1-B1,Matematica,Biologie Vegetala Si Animala,Experimentat,4.483333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,3.05,3.05,0,5.25,5.25,0,5.15,5.15,0,0.0,0.0,0,Romana,Real
MS1367931,Joseph Haltrich,False,Zi,Stiinte Ale Naturii,Avansat,,Engleza,A2-A2-A2-A2-A2,Matematica,Biologie Vegetala Si Animala,Experimentat,4.033333333333334,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,3.9,3.9,0,3.0,3.0,0,5.2,5.2,0,0.0,0.0,0,Romana,Real
MS1367935,Joseph Haltrich,False,Zi,Stiinte Ale Naturii,Avansat,,Engleza,A1-A1-A1-A1-A1,Matematica,Biologie Vegetala Si Animala,Avansat,5.0,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,3.85,3.85,0,4.4,4.4,0,6.75,6.75,0,0.0,0.0,0,Romana,Real
MS1367940,Joseph Haltrich,False,Zi,Stiinte Ale Naturii,Avansat,,Engleza,A2-A2-A2-A2-A2,Matematica,Biologie Vegetala Si Animala,Avansat,3.983333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,3.55,3.55,0,2.8,2.8,0,5.6,5.6,0,0.0,0.0,0,Romana,Real
MS1367950,Joseph Haltrich,False,Zi,Stiinte Ale Naturii,Avansat,,Engleza,A1-A1-A1-A1-A1,Matematica,Biologie Vegetala Si Animala,Experimentat,3.016666666666667,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,3.2,3.2,0,1.6,1.6,0,4.25,4.25,0,0.0,0.0,0,Romana,Real
MS1367965,Joseph Haltrich,False,Zi,Filologie,Mediu,,Engleza,A2-A2-A2-A2-A2,Istorie,Geografie,Mediu,3.8333333333333335,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,3.6,3.6,0,3.85,3.85,0,4.05,4.05,0,0.0,0.0,0,Romana,Uman
MS1367979,Joseph Haltrich,False,Zi,Filologie,Mediu,,Engleza,A2-A2-A2-A2-A2,Istorie,Filosofie,Mediu,5.233333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.35,5.35,0,4.85,4.85,0,5.5,5.5,0,0.0,0.0,0,Romana,Uman
MS1367996,Joseph Haltrich,False,Zi,Filologie,Avansat,,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Avansat,6.733333333333334,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,8.1,8.1,0,8.25,8.25,0,3.85,3.85,0,0.0,0.0,0,Romana,Uman
MS1368008,Joseph Haltrich,False,Zi,Filologie,Mediu,,Engleza,A2-A2-A2-A2-A2,Istorie,Geografie,Mediu,4.083333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,3.75,3.75,0,4.4,4.4,0,4.1,4.1,0,0.0,0.0,0,Romana,Uman
MS1368010,Joseph Haltrich,False,Zi,Filologie,Mediu,,Engleza,A2-A2-A2-A2-A2,Istorie,Geografie,Mediu,5.083333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,4.65,4.65,0,5.4,5.4,0,5.2,5.2,0,0.0,0.0,0,Romana,Uman
MS1368015,Joseph Haltrich,False,Zi,Filologie,Mediu,,Engleza,A2-A2-A2-A2-A2,Istorie,Geografie,Avansat,4.916666666666667,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,4.4,4.4,0,6.55,6.55,0,3.8,3.8,0,0.0,0.0,0,Romana,Uman
MS1368018,Joseph Haltrich,False,Zi,Filologie,Mediu,,Engleza,A1-A1-A1-A1-A1,Istorie,Geografie,Mediu,5.183333333333333,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.1,5.1,0,6.1,6.1,0,4.35,4.35,0,0.0,0.0,0,Romana,Uman
MS1368059,Joseph Haltrich,False,Zi,Filologie,Avansat,Germana,Engleza,B2-B2-B2-B2-B2,Istorie,Geografie,Avansat,5.8,2,Avansat,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.3,5.3,0,6.4,6.4,0,5.7,5.7,0,4.35,4.35,0,Germana,Uman
MS1368072,Joseph Haltrich,False,Zi,Filologie,Mediu,Germana,Engleza,A2-A2-A2-A2-A2,Istorie,Geografie,Mediu,4.95,2,Mediu,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.25,5.25,0,6.3,6.3,0,3.3,3.3,0,3.5,3.5,0,Germana,Uman
MS1368123,Joseph Haltrich,False,Zi,Filologie,Avansat,Germana,Engleza,A2-A2-A2-A2-A2,Istorie,Geografie,Avansat,5.1499999999999995,2,Mediu,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.45,5.45,0,5.0,5.0,0,5.0,5.0,0,3.2,3.2,0,Germana,Uman
MS1368148,Joseph Haltrich,False,Zi,Filologie,Mediu,Germana,Engleza,B1-B1-B1-B1-B1,Istorie,Geografie,Mediu,6.283333333333334,2,Mediu,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.8,5.8,0,8.5,8.5,0,4.55,4.55,0,5.15,5.15,0,Germana,Uman
MS1368155,Joseph Haltrich,False,Zi,Filologie,Mediu,Germana,Engleza,A2-A2-A2-A2-A2,Istorie,Geografie,Mediu,4.666666666666667,2,Mediu,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,3.6,3.6,0,6.7,6.7,0,3.7,3.7,0,2.95,2.95,0,Germana,Uman
MS754868,Joseph Haltrich,True,Zi,Filologie,Avansat,,Engleza,B1-A2-A1-A1-A2,Istorie,Sociologie,Mediu,4.766666666666667,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.0,5.0,0,5.1,5.1,0,4.2,4.2,0,0.0,0.0,0,Romana,Uman
MS1294341,Joseph Haltrich,True,Zi,Matematica-Informatica,Avansat,,Engleza,A1-B1-A2-A1-A1,Matematica,"Anatomie Si Fiziologie Umana, Genetica Si Ecologie Umana",Mediu,3.6999999999999997,2,,MS,2023,"Liceul Teoretic ""Joseph Haltrich"" Sighisoara",Sighisoara,True,2661103935,,Sighisoara,Segesvar,Mures,Maros,Liceul Teoretic,5.1,5.1,0,0.0,0.0,0,6.0,6.0,0,0.0,0.0,0,Romana,Real
MS1354301,Tarnaveni,False,Zi,Tehnician Ecolog Si Protectia Calitatii Mediului,Experimentat,,Engleza,B2-B2-B2-B2-B2,Matematica,Chimie Organica Nivel I/Ii,Experimentat,9.35,2,,MS,2023,Liceul Tehnologic Tarnaveni,Tarnaveni,True,2661108248,,Tarnaveni,Dicsoszentmarton,Mures,Maros,Liceul Tehnologic,9.75,9.75,0,10.0,10.0,0,8.3,8.3,0,0.0,0.0,0,Romana,Resurse naturale si protectia mediului
MS1354457,Tarnaveni,False,Zi,Tehnician In Administratie,Mediu,,Engleza,B2-B2-B2-B2-B2,Matematica,Geografie,Avansat,7.516666666666667,2,,MS,2023,Liceul Tehnologic Tarnaveni,Tarnaveni,True,2661108248,,Tarnaveni,Dicsoszentmarton,Mures,Maros,Liceul Tehnologic,6.2,6.2,0,8.3,8.3,0,8.05,8.05,0,0.0,0.0,0,Romana,Servicii
MS1354931,Tarnaveni,False,Zi,Tehnician In Administratie,Mediu,,Engleza,B1-B1-B1-B1-B1,Matematica,Geografie,Mediu,7.233333333333334,2,,MS,2023,Liceul Tehnologic Tarnaveni,Tarnaveni,True,2661108248,,Tarnaveni,Dicsoszentmarton,Mures,Maros,Liceul Tehnologic,8.15,8.15,0,8.15,8.15,0,5.4,5.4,0,0.0,0.0,0,Romana,Servicii
